Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1079	:	1654490026.091	  7363.155	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1078 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1078.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1078.err
1122	:	1654490196.085	  7193.583	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1121 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1121.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1121.err
1164	:	1654490344.595	  7047.260	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1163 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1163.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1163.err
1037	:	1654489923.873	  7468.792	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1036 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1036.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1036.err
1150	:	1654490281.968	  7112.874	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1149 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1149.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1149.err
1170	:	1654490420.731	  6983.261	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1169 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1169.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1169.err
1160	:	1654490311.272	  7093.307	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1159 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1159.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1159.err
1149	:	1654490279.704	  7126.849	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1148 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1148.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1148.err
1106	:	1654490129.152	  7280.080	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1105 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1105.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1105.err
1153	:	1654490293.435	  7125.169	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1152 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1152.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1152.err
1091	:	1654490070.309	  7351.019	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1090 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1090.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1090.err
1165	:	1654490345.338	  7076.113	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1164 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1164.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1164.err
1076	:	1654490019.033	  7410.446	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1075 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1075.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1075.err
1167	:	1654490354.762	  7086.197	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1166 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1166.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1166.err
1131	:	1654490223.209	  7220.262	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1130 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1130.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1130.err
1168	:	1654490363.800	  7082.819	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1167 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1167.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1167.err
1161	:	1654490319.242	  7133.210	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1160 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1160.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1160.err
1163	:	1654490335.882	  7121.309	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1162 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1162.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1162.err
1142	:	1654490252.371	  7208.901	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1141 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1141.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1141.err
1157	:	1654490306.780	  7157.296	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1156 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1156.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1156.err
1169	:	1654490417.425	  7064.516	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1168 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1168.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1168.err
1158	:	1654490307.033	  7175.828	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1157 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1157.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1157.err
1058	:	1654489984.796	  7499.453	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1057 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1057.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1057.err
1124	:	1654490200.446	  7293.538	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1123 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1123.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1123.err
1081	:	1654490031.576	  7485.854	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1080 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1080.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1080.err
1171	:	1654490638.106	  6982.486	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1170 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1170.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1170.err
1172	:	1654490701.686	  7223.793	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1171 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1171.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1171.err
1177	:	1654491069.481	  6969.618	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1176 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1176.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1176.err
1173	:	1654490873.612	  7277.515	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1172 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1172.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1172.err
1174	:	1654490906.199	  7274.040	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1173 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1173.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1173.err
1175	:	1654490958.397	  7261.595	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1174 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1174.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1174.err
1176	:	1654490972.881	  7259.319	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1175 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1175.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1175.err
1178	:	1654491516.806	  6997.743	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1177 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1177.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1177.err
1179	:	1654492001.175	  6961.959	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1178 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1178.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1178.err
1180	:	1654492918.801	  6893.462	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1179 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1179.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1179.err
1181	:	1654493153.652	  6930.342	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1180 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1180.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1180.err
1182	:	1654496025.303	  6991.177	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1181 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1181.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1181.err
1183	:	1654496070.999	  6959.438	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1182 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1182.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1182.err
1184	:	1654496072.684	  6994.851	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1183 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1183.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1183.err
1185	:	1654496160.848	  6944.174	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1184 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1184.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1184.err
1191	:	1654496207.415	  6926.091	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1190 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1190.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1190.err
1193	:	1654496236.713	  6920.928	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1192 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1192.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1192.err
1192	:	1654496219.997	  6940.328	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1191 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1191.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1191.err
1190	:	1654496202.208	  6959.110	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1189 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1189.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1189.err
1188	:	1654496194.056	  6991.263	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1187 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1187.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1187.err
1189	:	1654496199.354	  7005.516	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1188 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1188.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1188.err
1187	:	1654496193.774	  7012.505	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1186 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1186.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1186.err
1186	:	1654496173.185	  7066.449	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1185 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1185.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1185.err
1194	:	1654496251.301	  7012.708	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1193 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1193.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1193.err
1196	:	1654496291.422	  6979.107	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1195 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1195.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1195.err
1197	:	1654496305.378	  6968.309	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1196 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1196.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1196.err
1198	:	1654496336.894	  6941.784	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1197 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1197.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1197.err
1195	:	1654496274.984	  7012.289	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1194 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1194.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1194.err
1199	:	1654496389.886	  6963.741	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1198 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1198.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1198.err
1200	:	1654496407.251	  6959.843	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1199 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1199.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1199.err
1202	:	1654496425.312	  6959.572	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1201 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1201.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1201.err
1203	:	1654496449.153	  6982.538	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1202 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1202.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1202.err
1206	:	1654496489.919	  6946.055	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1205 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1205.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1205.err
1201	:	1654496419.361	  7026.328	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1200 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1200.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1200.err
1205	:	1654496468.806	  6998.414	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1204 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1204.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1204.err
1204	:	1654496460.064	  7012.601	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1203 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1203.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1203.err
1207	:	1654496490.782	  6988.057	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1206 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1206.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1206.err
1210	:	1654496507.098	  6977.000	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1209 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1209.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1209.err
1208	:	1654496502.472	  6985.210	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1207 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1207.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1207.err
1211	:	1654496509.034	  6981.755	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1210 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1210.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1210.err
1212	:	1654496512.545	  6983.574	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1211 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1211.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1211.err
1213	:	1654496524.625	  6973.349	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1212 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1212.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1212.err
1215	:	1654496548.493	  6950.833	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_north.sh 1214 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1214.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs//log_12621743_1214.err
